numer_sta;date;pmer;tend;cod_tend;dd;ff;t;td;u;vv;ww;w1;w2;n;nbas;hbas;cl;cm;ch;pres;niv_bar;geop;tend24;tn12;tn24;tx12;tx24;tminsol;sw;tw;raf10;rafper;per;etat_sol;ht_neige;ssfrai;perssfrai;rr1;rr3;rr6;rr12;rr24;phenspe1;phenspe2;phenspe3;phenspe4;nnuage1;ctype1;hnuage1;nnuage2;ctype2;hnuage2;nnuage3;ctype3;hnuage3;nnuage4;ctype4;hnuage4;
07627;20170203210000;101170;-170;8;140;3.200000;281.250000;275.450000;67;20000;0;mq;mq;100;8;2700;mq;mq;mq;96240;mq;mq;-30;mq;mq;mq;mq;277.750000;mq;mq;5.300000;6.200000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.200000;0.200000;mq;mq;mq;mq;8;mq;2700;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07630;20170203210000;101140;-160;8;120;3.500000;281.250000;277.450000;77;27940;0;mq;mq;90;7;4140;mq;mq;mq;99320;mq;mq;-30;mq;mq;mq;mq;277.750000;mq;mq;5.000000;5.000000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.800000;0.800000;1.400000;mq;mq;mq;mq;5;mq;4140;7;mq;4920;mq;mq;mq;mq;mq;mq;
07643;20170203210000;101390;100;1;170;1.600000;279.750000;277.450000;85;50000;2;2;2;90;2;3000;30;23;12;101290;mq;mq;370;mq;mq;mq;mq;280.950000;mq;mq;2.000000;2.200000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.400000;mq;mq;mq;mq;2;3;3000;7;0;7000;mq;mq;mq;mq;mq;mq;
07650;20170203210000;101350;80;0;120;2.400000;280.250000;277.550000;83;30770;0;mq;mq;90;7;7080;mq;mq;mq;100960;mq;mq;0;mq;mq;mq;mq;276.950000;mq;mq;3.700000;3.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;-0.100000;-0.100000;1.400000;mq;mq;mq;mq;7;mq;7080;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07661;20170203210000;101360;230;3;90;1.700000;283.550000;278.950000;73;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;99750;mq;mq;-260;mq;mq;mq;mq;mq;mq;mq;3.000000;10.100000;-10;mq;mq;mq;mq;0.000000;0.000000;2.200000;2.200000;4.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07690;20170203210000;101110;0;0;340;2.500000;283.450000;280.550000;82;30000;1;1;1;25;2;mq;30;27;10;100800;mq;mq;-630;mq;mq;mq;mq;282.550000;mq;mq;3.600000;5.500000;-10;2;0.000000;mq;mq;0.000000;1.600000;1.600000;1.600000;8.600000;mq;mq;mq;mq;2;3;3000;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07747;20170203210000;101350;-20;8;220;0.800000;280.950000;278.050000;82;40750;0;mq;mq;100;8;4080;mq;mq;mq;100810;mq;mq;320;mq;mq;mq;mq;275.550000;mq;mq;1.300000;3.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;8;mq;4080;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07761;20170203210000;101510;-90;8;220;9.700000;287.750000;284.850000;83;9370;0;mq;mq;100;8;800;mq;mq;mq;101400;mq;mq;-420;mq;mq;mq;mq;285.750000;mq;mq;13.900000;13.900000;-10;mq;0.000000;mq;mq;0.000000;-0.100000;-0.100000;-0.100000;4.400000;mq;mq;mq;mq;4;mq;720;6;mq;1110;8;mq;1290;mq;9;mq;
07790;20170203210000;101270;-110;5;80;0.900000;284.650000;279.950000;73;15000;17;9;2;90;2;1250;39;23;mq;101120;mq;mq;-620;mq;mq;mq;mq;280.850000;mq;mq;2.000000;2.700000;-10;1;0.000000;0.000000;-30;-0.100000;-0.100000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;3;3;2700;5;3;3600;2;9;1000;mq;mq;mq;
61972;20170203210000;101010;10;mq;130;3.100000;301.550000;298.150000;82;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100940;mq;mq;-40;mq;301.050000;mq;307.850000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61976;20170203210000;100920;10;mq;170;5.700000;300.250000;297.550000;85;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100840;mq;mq;-70;mq;299.650000;mq;303.550000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61980;20170203210000;101160;-140;8;130;4.900000;299.150000;295.850000;82;60000;0;mq;mq;mq;5;5400;mq;mq;mq;101010;mq;mq;-60;mq;mq;mq;mq;mq;mq;mq;6.100000;8.100000;-10;mq;mq;mq;mq;0.000000;0.400000;0.400000;0.400000;0.400000;mq;mq;mq;mq;5;mq;5400;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61996;20170203210000;101770;-110;8;170;1.500000;289.650000;288.550000;93;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101430;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;4.600000;-10;mq;mq;mq;mq;0.200000;1.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61997;20170203210000;102060;140;3;320;1.500000;277.750000;273.550000;74;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100250;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;7.700000;-10;mq;mq;mq;mq;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61998;20170203210000;101370;10;2;230;4.100000;280.550000;278.350000;86;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;5.700000;-10;mq;mq;mq;mq;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
67005;20170203210000;101050;-90;8;330;1.300000;299.850000;296.350000;81;20000;0;mq;mq;mq;0;mq;mq;mq;mq;100970;mq;mq;-10;mq;mq;mq;mq;mq;mq;mq;2.000000;2.800000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;4.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
71805;20170203210000;100910;150;1;260;12.800000;267.550000;262.550000;68;12000;26;8;7;75;6;450;38;20;10;100820;mq;mq;-30;mq;mq;mq;mq;271.950000;mq;mq;18.400000;19.900000;-10;17;0.030000;0.010000;-30;-0.100000;-0.100000;0.400000;0.400000;0.400000;mq;mq;mq;mq;4;8;500;5;6;1200;mq;mq;mq;mq;mq;mq;
78890;20170203210000;101530;10;mq;110;7.800000;299.950000;293.750000;69;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101220;mq;mq;-110;mq;298.350000;mq;302.450000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78897;20170203210000;101550;-30;5;110;6.100000;300.150000;293.250000;66;44710;mq;mq;mq;mq;mq;mq;mq;mq;mq;101460;mq;mq;-110;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.200000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78925;20170203210000;101520;10;3;90;5.300000;300.650000;294.950000;71;22010;mq;mq;mq;mq;mq;mq;mq;mq;mq;101430;mq;mq;-60;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;-0.100000;-0.100000;-0.100000;0.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81401;20170203210000;101110;10;mq;40;2.500000;300.750000;295.950000;75;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101050;mq;mq;30;mq;297.050000;mq;303.850000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81405;20170203210000;101140;40;3;60;4.500000;299.850000;297.150000;85;11770;60;mq;mq;100;8;800;mq;mq;mq;101050;mq;mq;40;mq;mq;mq;mq;298.250000;mq;mq;7.600000;8.500000;-10;mq;mq;mq;mq;-0.100000;-0.100000;-0.100000;0.800000;5.000000;mq;mq;mq;mq;1;mq;660;5;mq;1800;8;mq;2100;mq;mq;mq;
81408;20170203210000;101060;0;mq;30;1.300000;300.150000;297.450000;85;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100990;mq;mq;20;mq;297.150000;mq;303.950000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.400000;0.400000;0.400000;1.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81415;20170203210000;100980;10;mq;30;1.700000;302.250000;295.950000;69;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;99790;mq;mq;-80;mq;296.550000;mq;304.350000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.200000;0.200000;2.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
89642;20170203210000;99230;100;3;100;7.700000;268.450000;259.050000;44;30000;2;1;1;25;1;1750;35;20;11;98690;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;21.100000;-30;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;1;6;1500;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07005;20170204000000;99950;160;3;180;3.500000;279.050000;276.750000;85;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;99080;mq;mq;-220;mq;mq;mq;mq;278.250000;mq;mq;6.800000;8.800000;-10;mq;0.000000;mq;mq;0.000000;0.000000;2.000000;2.200000;2.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07015;20170204000000;99960;250;3;220;7.300000;279.750000;277.750000;87;44630;0;mq;mq;100;8;450;mq;mq;mq;99390;mq;mq;-210;mq;mq;mq;mq;277.750000;mq;mq;10.000000;11.200000;-10;1;0.000000;mq;mq;0.000000;0.400000;0.400000;0.400000;0.400000;mq;mq;mq;mq;2;mq;480;6;mq;750;8;mq;1020;mq;mq;mq;
07020;20170204000000;99510;-40;8;190;6.600000;281.050000;278.350000;83;12000;3;2;mq;75;6;800;38;20;10;99410;mq;mq;-240;mq;mq;mq;mq;mq;mq;mq;9.800000;9.800000;-10;mq;mq;mq;mq;0.000000;1.600000;1.600000;2.000000;mq;mq;mq;mq;mq;4;6;700;2;8;800;mq;mq;mq;mq;mq;mq;
07027;20170204000000;99720;-110;8;150;3.600000;277.750000;276.750000;93;31000;0;mq;mq;100;8;5700;mq;mq;mq;98910;mq;mq;-350;mq;mq;mq;mq;274.550000;mq;mq;5.400000;6.500000;-10;1;0.000000;mq;mq;0.000000;0.000000;0.000000;1.800000;1.800000;mq;mq;mq;mq;8;mq;5700;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07037;20170204000000;99970;30;0;170;2.700000;277.750000;276.250000;90;19580;0;mq;mq;mq;1;450;mq;mq;mq;98130;mq;mq;-280;mq;mq;mq;mq;277.750000;mq;mq;4.300000;8.400000;-10;mq;0.000000;mq;mq;0.000000;0.000000;2.400000;3.400000;3.400000;mq;mq;mq;mq;1;mq;330;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07072;20170204000000;100380;320;1;210;4.400000;280.050000;277.350000;83;20000;0;mq;mq;100;8;800;mq;mq;mq;99230;mq;mq;-60;mq;mq;mq;mq;278.050000;mq;mq;7.200000;9.600000;-10;1;0.000000;mq;mq;0.000000;-0.100000;0.400000;0.400000;0.400000;mq;mq;mq;mq;3;mq;690;8;mq;1050;mq;mq;mq;mq;mq;mq;
07110;20170204000000;99290;-250;8;110;2.900000;279.350000;277.650000;89;19920;0;mq;mq;100;8;800;mq;mq;mq;98110;mq;mq;-540;mq;mq;mq;mq;mq;mq;mq;4.700000;4.700000;-10;1;0.000000;mq;mq;-0.100000;-0.100000;-0.100000;0.400000;12.900000;mq;mq;mq;mq;1;mq;900;8;mq;1920;mq;8;mq;mq;mq;mq;
07117;20170204000000;99380;-190;8;140;3.100000;279.750000;277.450000;85;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;98680;mq;mq;-420;mq;mq;mq;mq;mq;mq;mq;5.700000;5.800000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;1.000000;3.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07130;20170204000000;99610;-310;8;140;2.900000;279.750000;278.050000;89;28520;61;mq;mq;100;8;800;mq;mq;mq;99160;mq;mq;-620;mq;mq;mq;mq;278.150000;mq;mq;4.900000;6.700000;-10;1;0.000000;mq;mq;-0.100000;-0.100000;-0.100000;3.200000;5.200000;mq;mq;mq;mq;1;mq;780;4;mq;1500;6;mq;1980;mq;8;mq;
07139;20170204000000;99930;-160;8;170;2.000000;278.850000;277.450000;91;16030;0;mq;mq;100;8;250;mq;mq;mq;98180;mq;mq;-380;mq;mq;mq;mq;277.750000;mq;mq;3.400000;5.100000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;1.800000;3.200000;mq;mq;mq;mq;8;mq;270;mq;mq;mq;mq;mq;mq;mq;mq;mq;
